 19.74995 -35.26133   0.06289   0.99543   0.65562
 19.76795 -31.55801   0.08171   0.99551   0.65567
 19.78596 -21.55579   0.16279   0.99559   0.65572
 19.80396 -24.29851   0.22197   0.99567   0.65577
 19.82196 -34.22034   0.10754   0.99575   0.65583
 19.83997 -37.68347   0.06282   0.99578   0.65588
 19.85797 -38.28105   0.05243   0.99544   0.65593
 19.87598 -37.99258   0.05165   0.99505   0.65598
 19.89398 -37.21601   0.05439   0.99496   0.65603
 19.91198 -35.75677   0.06065   0.99502   0.65608
 19.92999 -32.73566   0.07536   0.99510   0.65614
 19.94799 -24.56645   0.13037   0.99519   0.65619
 19.96599 -21.46746   0.24300   0.99528   0.65624
 19.98400 -32.63196   0.12761   0.99536   0.65629
 20.00200 -37.38308   0.06807   0.99542   0.65634
 20.02000 -38.43632   0.05278   0.99509   0.65639
 20.03801 -38.38236   0.05030   0.99439   0.65644
 20.05601 -37.89010   0.05164   0.99402   0.65650
 20.07401 -36.98380   0.05527   0.99400   0.65655
 20.09202 -35.32520   0.06260   0.99410   0.65660
 20.11002 -31.76350   0.08058   0.99420   0.65665
 20.12803 -22.06925   0.15603   0.99431   0.65670
 20.14603 -23.84527   0.22568   0.99441   0.65675
 20.16403 -33.96916   0.11071   0.99451   0.65681
 20.18204 -37.63359   0.06358   0.99457   0.65686
 20.20004 -38.30781   0.05242   0.99426   0.65691
 20.21804 -38.05824   0.05138   0.99385   0.65696
 20.23605 -37.33959   0.05385   0.99376   0.65701
 20.25405 -36.01596   0.05948   0.99384   0.65706
 20.27205 -33.35786   0.07215   0.99395   0.65711
 20.29006 -26.45619   0.11482   0.99405   0.65717
 20.30806 -19.96406   0.24597   0.99416   0.65722
 20.32607 -31.21417   0.14424   0.99426   0.65727
 20.34407 -36.83722   0.07389   0.99436   0.65732
 20.36207 -38.16803   0.05476   0.99424   0.65737
 20.38008 -38.11760   0.05157   0.99386   0.65742
 20.39808 -37.50358   0.05331   0.99374   0.65747
 20.41608 -36.34179   0.05807   0.99381   0.65753
 20.43409 -34.07456   0.06858   0.99391   0.65758
 20.45209 -28.52587   0.10008   0.99402   0.65763
 20.47009 -18.83960   0.23180   0.99413   0.65768
 20.48810 -29.17568   0.16845   0.99423   0.65773
 20.50610 -36.15097   0.08250   0.99433   0.65778
 20.52410 -38.00166   0.05701   0.99431   0.65783
 20.54211 -38.10095   0.05205   0.99399   0.65788
 20.56011 -37.55328   0.05318   0.99384   0.65794
 20.57812 -36.44512   0.05764   0.99390   0.65799
 20.59612 -34.29481   0.06752   0.99400   0.65804
 20.61412 -29.13445   0.09619   0.99411   0.65809
 20.63213 -18.86426   0.22206   0.99421   0.65814
 20.65013 -28.43352   0.17734   0.99432   0.65819
 20.66813 -35.92577   0.08561   0.99442   0.65824
 20.68614 -38.00632   0.05749   0.99440   0.65830
 20.70414 -38.19089   0.05180   0.99404   0.65835
 20.72214 -37.71768   0.05253   0.99382   0.65840
 20.74015 -36.72956   0.05642   0.99384   0.65845
 20.75815 -34.84406   0.06490   0.99394   0.65850
 20.77616 -30.55878   0.08749   0.99405   0.65855
 20.79416 -19.85948   0.19011   0.99415   0.65860
 20.81216 -26.24793   0.20217   0.99426   0.65865
 20.83017 -35.11396   0.09639   0.99436   0.65871
 20.84817 -37.91524   0.05984   0.99438   0.65876
 20.86617 -38.34841   0.05168   0.99396   0.65881
 20.88418 -38.04717   0.05134   0.99354   0.65886
 20.90218 -37.31692   0.05397   0.99345   0.65891
 20.92018 -35.96641   0.05973   0.99353   0.65896
 20.93819 -33.24521   0.07277   0.99364   0.65901
 20.95619 -26.09793   0.11766   0.99376   0.65906
 20.97419 -20.18617   0.24564   0.99387   0.65911
 20.99220 -31.51535   0.14100   0.99398   0.65917
 21.01020 -37.03348   0.07233   0.99408   0.65922
 21.02821 -38.36013   0.05383   0.99387   0.65927
 21.04621 -38.40171   0.05042   0.99322   0.65932
 21.06421 -37.97475   0.05136   0.99284   0.65937
 21.08222 -37.16352   0.05454   0.99281   0.65942
 21.10022 -35.70460   0.06090   0.99293   0.65947
 21.11822 -32.69613   0.07562   0.99305   0.65952
 21.13623 -24.60294   0.13018   0.99318   0.65957
 21.15423 -21.44149   0.24297   0.99330   0.65963
 21.17223 -32.60921   0.12773   0.99342   0.65968
 21.19024 -37.35539   0.06822   0.99352   0.65973
 21.20824 -38.43649   0.05280   0.99322   0.65978
 21.22625 -38.41390   0.05018   0.99254   0.65983
 21.24425 -37.97045   0.05133   0.99217   0.65988
 21.26225 -37.15226   0.05458   0.99215   0.65993
 21.28026 -35.68102   0.06102   0.99227   0.65998
 21.29826 -32.64800   0.07588   0.99241   0.66003
 21.31626 -24.47208   0.13142   0.99254   0.66008
 21.33427 -21.65130   0.24167   0.99268   0.66014
 21.35227 -32.63870   0.12702   0.99281   0.66019
 21.37027 -37.30173   0.06835   0.99292   0.66024
 21.38828 -38.33621   0.05323   0.99270   0.66029
 21.40628 -38.27143   0.05076   0.99218   0.66034
 21.42428 -37.74985   0.05225   0.99196   0.66039
 21.44229 -36.78755   0.05614   0.99201   0.66044
 21.46029 -34.99647   0.06418   0.99215   0.66049
 21.47830 -31.01874   0.08484   0.99229   0.66054
 21.49630 -20.57316   0.17668   0.99242   0.66059
 21.51430 -25.37621   0.21085   0.99256   0.66065
 21.53231 -34.71814   0.10132   0.99269   0.66070
 21.55031 -37.84064   0.06114   0.99276   0.66075
 21.56831 -38.40280   0.05171   0.99237   0.66080
 21.58632 -38.18459   0.05084   0.99188   0.66085
 21.60432 -37.57199   0.05292   0.99174   0.66090
 21.62232 -36.46535   0.05756   0.99183   0.66095
 21.64033 -34.35672   0.06726   0.99198   0.66100
 21.65833 -29.35456   0.09486   0.99212   0.66105
 21.67634 -18.88634   0.21765   0.99226   0.66110
 21.69434 -28.10790   0.18109   0.99240   0.66115
 21.71234 -35.86024   0.08699   0.99253   0.66120
 21.73035 -38.09897   0.05739   0.99253   0.66126
 21.74835 -38.39780   0.05104   0.99205   0.66131
 21.76635 -38.07922   0.05109   0.99164   0.66136
 21.78436 -37.37780   0.05369   0.99157   0.66141
 21.80236 -36.12578   0.05904   0.99169   0.66146
 21.82036 -33.65488   0.07073   0.99184   0.66151
 21.83837 -27.39886   0.10799   0.99198   0.66156
 21.85637 -19.29875   0.24211   0.99212   0.66161
 21.87437 -30.35547   0.15462   0.99226   0.66166
 21.89238 -36.62092   0.07708   0.99240   0.66171
 21.91038 -38.22191   0.05515   0.99232   0.66176
 21.92839 -38.32640   0.05092   0.99184   0.66181
 21.94639 -37.90659   0.05172   0.99155   0.66186
 21.96439 -37.08465   0.05491   0.99156   0.66192
 21.98240 -35.59237   0.06146   0.99169   0.66197
 22.00040 -32.49022   0.07675   0.99184   0.66202
 22.01840 -24.07620   0.13506   0.99198   0.66207
 22.03641 -22.04256   0.23867   0.99213   0.66212
 22.05441 -32.78865   0.12442   0.99227   0.66217
 22.07241 -37.22970   0.06803   0.99239   0.66222
 22.09042 -38.15344   0.05382   0.99226   0.66227
 22.10842 -37.97961   0.05194   0.99197   0.66232
 22.12643 -37.29153   0.05420   0.99195   0.66237
 22.14443 -36.00874   0.05961   0.99206   0.66242
 22.16243 -33.43192   0.07189   0.99220   0.66247
 22.18044 -26.78601   0.11243   0.99234   0.66252
 22.19844 -19.73455   0.24464   0.99247   0.66257
 22.21644 -30.90503   0.14784   0.99261   0.66262
 22.23445 -36.77299   0.07491   0.99273   0.66268
 22.25245 -38.22833   0.05475   0.99263   0.66273
 22.27045 -38.28470   0.05102   0.99216   0.66278
 22.28846 -37.84104   0.05197   0.99191   0.66283
 22.30646 -36.97959   0.05538   0.99193   0.66288
 22.32446 -35.39607   0.06238   0.99207   0.66293
 22.34247 -32.03565   0.07923   0.99221   0.66298
 22.36047 -22.87484   0.14721   0.99235   0.66303
 22.37848 -23.11031   0.23112   0.99248   0.66308
 22.39648 -33.45807   0.11626   0.99262   0.66313
 22.41448 -37.43084   0.06566   0.99273   0.66318
 22.43249 -38.22876   0.05316   0.99253   0.66323
 22.45049 -38.05036   0.05161   0.99220   0.66328
 22.46849 -37.40961   0.05370   0.99212   0.66333
 22.48650 -36.20872   0.05874   0.99221   0.66338
 22.50450 -33.83332   0.06989   0.99235   0.66343
 22.52250 -27.89643   0.10455   0.99248   0.66348
 22.54051 -19.07814   0.23739   0.99262   0.66353
 22.55851 -29.85911   0.16075   0.99275   0.66359
 22.57652 -36.52505   0.07902   0.99288   0.66364
 22.59452 -38.32753   0.05518   0.99276   0.66369
 22.61252 -38.56292   0.05015   0.99202   0.66374
 22.63053 -38.31495   0.05014   0.99136   0.66379
 22.64853 -37.77320   0.05209   0.99112   0.66384
 22.66653 -36.82388   0.05603   0.99116   0.66389
 22.68454 -35.07962   0.06386   0.99131   0.66394
 22.70254 -31.24530   0.08365   0.99147   0.66399
 22.72054 -21.06278   0.17019   0.99162   0.66404
 22.73855 -24.84340   0.21613   0.99177   0.66409
 22.75655 -34.46896   0.10442   0.99192   0.66414
 22.77455 -37.81631   0.06179   0.99200   0.66419
 22.79256 -38.46822   0.05167   0.99159   0.66424
 22.81056 -38.35039   0.05024   0.99096   0.66429
 22.82857 -37.87370   0.05174   0.99069   0.66434
 22.84657 -37.02387   0.05521   0.99072   0.66439
 22.86457 -35.49686   0.06193   0.99088   0.66444
 22.88258 -32.28388   0.07792   0.99105   0.66449
 22.90058 -23.55273   0.14041   0.99121   0.66454
 22.91858 -22.43003   0.23637   0.99137   0.66459
 22.93659 -33.14038   0.12063   0.99152   0.66464
 22.95459 -37.45520   0.06644   0.99165   0.66469
 22.97259 -38.40678   0.05269   0.99138   0.66474
 22.99060 -38.37321   0.05036   0.99078   0.66479
 23.00860 -37.94848   0.05147   0.99047   0.66484
 23.02661 -37.16118   0.05463   0.99049   0.66489
 23.04461 -35.75996   0.06074   0.99065   0.66494
 23.06261 -32.90088   0.07464   0.99082   0.66500
 23.08062 -25.26485   0.12461   0.99099   0.66505
 23.09862 -20.91602   0.24383   0.99115   0.66510
 23.11662 -32.05734   0.13372   0.99131   0.66515
 23.13463 -37.13289   0.07048   0.99145   0.66520
 23.15263 -38.33686   0.05365   0.99128   0.66525
 23.17063 -38.37064   0.05055   0.99072   0.66530
 23.18864 -37.97778   0.05140   0.99041   0.66535
 23.20664 -37.22253   0.05439   0.99041   0.66540
 23.22464 -35.88026   0.06021   0.99056   0.66545
 23.24265 -33.17703   0.07322   0.99074   0.66550
 23.26065 -26.07443   0.11801   0.99091   0.66555
 23.27866 -20.24549   0.24500   0.99107   0.66560
 23.29666 -31.50272   0.14067   0.99123   0.66565
 23.31466 -37.01259   0.07250   0.99138   0.66570
 23.33267 -38.39072   0.05380   0.99120   0.66575
 23.35067 -38.51243   0.05005   0.99050   0.66580
 23.36867 -38.21046   0.05049   0.98999   0.66585
 23.38668 -37.61715   0.05273   0.98987   0.66590
 23.40468 -36.59293   0.05705   0.98998   0.66595
 23.42268 -34.67881   0.06579   0.99015   0.66600
 23.44069 -30.30369   0.08917   0.99033   0.66605
 23.45869 -19.64557   0.19478   0.99050   0.66610
 23.47670 -26.57376   0.19788   0.99067   0.66615
 23.49470 -35.23951   0.09476   0.99084   0.66620
 23.51270 -38.00006   0.05932   0.99091   0.66625
 23.53071 -38.50856   0.05106   0.99042   0.66630
 23.54871 -38.35567   0.05017   0.98979   0.66635
 23.56671 -37.88972   0.05169   0.98952   0.66640
 23.58472 -37.05768   0.05507   0.98956   0.66645
 23.60272 -35.55903   0.06168   0.98973   0.66650
 23.62072 -32.43135   0.07717   0.98991   0.66655
 23.63873 -23.94360   0.13655   0.99009   0.66660
 23.65673 -22.07666   0.23847   0.99026   0.66665
 23.67473 -32.91432   0.12339   0.99044   0.66670
 23.69274 -37.41263   0.06718   0.99059   0.66675
 23.71074 -38.44345   0.05271   0.99033   0.66680
 23.72875 -38.46832   0.05004   0.98964   0.66685
 23.74675 -38.12367   0.05079   0.98923   0.66690
 23.76475 -37.47073   0.05336   0.98918   0.66695
 23.78276 -36.34055   0.05818   0.98933   0.66700
 23.80076 -34.18041   0.06822   0.98953   0.66705
 23.81876 -28.97051   0.09746   0.98972   0.66710
 23.83677 -18.90230   0.22299   0.98990   0.66715
 23.85477 -28.59521   0.17549   0.99008   0.66720
 23.87277 -36.07935   0.08474   0.99026   0.66725
 23.89078 -38.27639   0.05641   0.99024   0.66730
 23.90878 -38.66393   0.05002   0.98947   0.66735
 23.92679 -38.53849   0.04932   0.98858   0.66740
 23.94479 -38.16440   0.05056   0.98812   0.66745
 23.96279 -37.53174   0.05308   0.98806   0.66750
 23.98080 -36.45722   0.05765   0.98823   0.66755
 23.99880 -34.42847   0.06701   0.98846   0.66760
 24.01680 -29.66770   0.09308   0.98866   0.66765
 24.03481 -19.10030   0.20969   0.98887   0.66770
 24.05281 -27.57469   0.18675   0.98906   0.66775
 24.07081 -35.64653   0.08967   0.98926   0.66780
 24.08882 -38.10921   0.05796   0.98933   0.66785
 24.10682 -38.54966   0.05068   0.98878   0.66790
 24.12482 -38.39961   0.04993   0.98812   0.66795
 24.14283 -37.96408   0.05137   0.98785   0.66800
 24.16083 -37.21117   0.05442   0.98790   0.66805
 24.17884 -35.88511   0.06021   0.98810   0.66810
 24.19684 -33.23326   0.07297   0.98832   0.66815
 24.21484 -26.31018   0.11631   0.98853   0.66820
 24.23285 -20.08481   0.24500   0.98873   0.66825
 24.25085 -31.27498   0.14333   0.98893   0.66830
 24.26885 -36.92565   0.07341   0.98912   0.66835
 24.28686 -38.36498   0.05408   0.98902   0.66840
 24.30486 -38.51532   0.05014   0.98837   0.66844
 24.32286 -38.24716   0.05041   0.98785   0.66849
 24.34087 -37.70074   0.05244   0.98773   0.66854
 24.35887 -36.74666   0.05642   0.98785   0.66859
 24.37688 -34.98969   0.06436   0.98806   0.66864
 24.39488 -31.09961   0.08458   0.98827   0.66869
 24.41288 -20.87186   0.17334   0.98848   0.66874
 24.43089 -25.06263   0.21386   0.98869   0.66879
 24.44889 -34.56658   0.10311   0.98889   0.66884
 24.46689 -37.85451   0.06141   0.98903   0.66889
 24.48490 -38.53224   0.05138   0.98861   0.66894
 24.50290 -38.47080   0.04984   0.98790   0.66899
 24.52090 -38.11026   0.05086   0.98750   0.66904
 24.53891 -37.46985   0.05338   0.98749   0.66909
 24.55691 -36.36088   0.05812   0.98766   0.66914
 24.57491 -34.24887   0.06793   0.98788   0.66919
 24.59292 -29.21809   0.09594   0.98810   0.66924
 24.61092 -18.94365   0.21850   0.98831   0.66929
 24.62893 -28.19615   0.17932   0.98852   0.66934
 24.64693 -35.82847   0.08686   0.98872   0.66939
 24.66493 -38.08276   0.05753   0.98880   0.66944
 24.68294 -38.45011   0.05092   0.98837   0.66949
 24.70094 -38.23853   0.05054   0.98790   0.66954
 24.71894 -37.71695   0.05240   0.98779   0.66959
 24.73695 -36.81142   0.05616   0.98792   0.66964
 24.75495 -35.15812   0.06358   0.98812   0.66969
 24.77295 -31.57002   0.08194   0.98834   0.66974
 24.79096 -21.89933   0.15898   0.98854   0.66979
 24.80896 -24.04997   0.22301   0.98875   0.66983
 24.82697 -34.03767   0.10960   0.98895   0.66988
 24.84497 -37.72770   0.06324   0.98910   0.66993
 24.86297 -38.54595   0.05165   0.98872   0.66998
 24.88098 -38.55349   0.04956   0.98792   0.67003
 24.89898 -38.25555   0.05028   0.98740   0.67008
 24.91698 -37.71809   0.05234   0.98728   0.67013
 24.93499 -36.80856   0.05616   0.98742   0.67018
 24.95299 -35.15315   0.06362   0.98764   0.67023
 24.97099 -31.56881   0.08196   0.98786   0.67028
 24.98900 -21.89268   0.15896   0.98808   0.67033
 25.00700 -24.04949   0.22300   0.98829   0.67038
 25.02501 -34.04253   0.10961   0.98850   0.67043
 25.04301 -37.73821   0.06307   0.98866   0.67048
 25.06101 -38.55849   0.05152   0.98828   0.67053
 25.07902 -38.56248   0.04952   0.98747   0.67058
 25.09702 -38.27387   0.05020   0.98694   0.67063
 25.11502 -37.75004   0.05222   0.98682   0.67068
 25.13303 -36.87015   0.05591   0.98696   0.67072
 25.15103 -35.27894   0.06304   0.98718   0.67077
 25.16903 -31.88014   0.08024   0.98741   0.67082
 25.18704 -22.64954   0.15008   0.98764   0.67087
 25.20504 -23.33425   0.22910   0.98786   0.67092
 25.22304 -33.64328   0.11448   0.98807   0.67097
 25.24105 -37.63202   0.06443   0.98825   0.67102
 25.25905 -38.54284   0.05182   0.98792   0.67107
 25.27706 -38.57790   0.04952   0.98712   0.67112
 25.29506 -38.31080   0.05007   0.98655   0.67117
 25.31306 -37.81605   0.05196   0.98640   0.67122
 25.33107 -36.98805   0.05541   0.98653   0.67127
 25.34907 -35.50999   0.06198   0.98676   0.67132
 25.36707 -32.42762   0.07729   0.98700   0.67137
 25.38508 -24.11097   0.13521   0.98723   0.67142
 25.40308 -22.00783   0.23863   0.98746   0.67147
 25.42108 -32.78765   0.12473   0.98768   0.67151
 25.43909 -37.35897   0.06774   0.98788   0.67156
 25.45709 -38.46213   0.05269   0.98768   0.67161
 25.47510 -38.54350   0.04978   0.98697   0.67166
 25.49310 -38.27718   0.05027   0.98648   0.67171
 25.51110 -37.77802   0.05213   0.98636   0.67176
 25.52911 -36.93074   0.05567   0.98650   0.67181
 25.54711 -35.41650   0.06240   0.98674   0.67186
 25.56511 -32.23038   0.07832   0.98701   0.67191
 25.58312 -23.57744   0.14042   0.98725   0.67196
 25.60112 -22.48282   0.23563   0.98747   0.67201
 25.61912 -33.13561   0.12068   0.98770   0.67206
 25.63713 -37.50187   0.06636   0.98789   0.67211
 25.65513 -38.55382   0.05218   0.98760   0.67215
 25.67313 -38.66495   0.04926   0.98668   0.67220
 25.69114 -38.46231   0.04951   0.98593   0.67225
 25.70914 -38.07075   0.05094   0.98561   0.67230
 25.72715 -37.42146   0.05359   0.98565   0.67235
 25.74515 -36.31263   0.05837   0.98586   0.67240
 25.76315 -34.18538   0.06831   0.98612   0.67245
 25.78116 -29.10667   0.09673   0.98636   0.67250
 25.79916 -18.93134   0.22002   0.98661   0.67255
 25.81716 -28.30745   0.17819   0.98684   0.67260
 25.83517 -35.93084   0.08613   0.98708   0.67265
 25.85317 -38.21249   0.05696   0.98715   0.67269
 25.87117 -38.65377   0.05018   0.98649   0.67274
 25.88918 -38.58178   0.04922   0.98563   0.67279
 25.90718 -38.28298   0.05015   0.98512   0.67284
 25.92519 -37.77596   0.05215   0.98502   0.67289
 25.94319 -36.91574   0.05575   0.98516   0.67294
 25.96119 -35.36494   0.06267   0.98541   0.67299
 25.97920 -32.08002   0.07920   0.98567   0.67304
 25.99720 -23.15068   0.14487   0.98593   0.67309
 26.01520 -22.79022   0.23350   0.98618   0.67314
 26.03321 -33.37137   0.11779   0.98642   0.67319
 26.05121 -37.57461   0.06546   0.98664   0.67323
 26.06921 -38.58775   0.05185   0.98632   0.67328
 26.08722 -38.69266   0.04913   0.98538   0.67333
 26.10522 -38.51068   0.04931   0.98459   0.67338
 26.12322 -38.15130   0.05063   0.98422   0.67343
 26.14123 -37.56311   0.05301   0.98424   0.67348
 26.15923 -36.56985   0.05725   0.98446   0.67353
 26.17724 -34.72471   0.06570   0.98473   0.67358
 26.19524 -30.55241   0.08786   0.98501   0.67363
 26.21324 -20.08454   0.18665   0.98527   0.67368
 26.23125 -26.02289   0.20332   0.98554   0.67372
 26.24925 -34.98803   0.09782   0.98579   0.67377
 26.26725 -37.99111   0.05997   0.98596   0.67382
 26.28526 -38.64070   0.05077   0.98546   0.67387
 26.30326 -38.65165   0.04907   0.98454   0.67392
 26.32126 -38.41662   0.04966   0.98389   0.67397
 26.33927 -38.00220   0.05124   0.98367   0.67402
 26.35727 -37.30645   0.05411   0.98376   0.67407
 26.37528 -36.10336   0.05933   0.98400   0.67412
 26.39328 -33.74736   0.07050   0.98429   0.67416
 26.41128 -27.85590   0.10512   0.98457   0.67421
 26.42929 -19.14966   0.23621   0.98484   0.67426
 26.44729 -29.81179   0.16089   0.98511   0.67431
 26.46529 -36.52808   0.07916   0.98538   0.67436
 26.48330 -38.43560   0.05489   0.98536   0.67441
 26.50130 -38.82030   0.04927   0.98439   0.67446
 26.51930 -38.79954   0.04836   0.98309   0.67451
 26.53731 -38.62452   0.04880   0.98209   0.67456
 26.55531 -38.32313   0.04994   0.98158   0.67460
 26.57331 -37.84362   0.05187   0.98150   0.67465
 26.59132 -37.05972   0.05514   0.98171   0.67470
 26.60932 -35.67467   0.06127   0.98203   0.67475
 26.62733 -32.85038   0.07510   0.98235   0.67480
 26.64533 -25.35409   0.12426   0.98266   0.67485
 26.66333 -20.89070   0.24367   0.98297   0.67490
 26.68134 -31.98812   0.13460   0.98327   0.67495
 26.69934 -37.17749   0.07058   0.98356   0.67499
 26.71734 -38.52122   0.05305   0.98344   0.67504
 26.73535 -38.74248   0.04915   0.98254   0.67509
 26.75335 -38.62659   0.04893   0.98161   0.67514
 26.77135 -38.35396   0.04984   0.98108   0.67519
 26.78936 -37.90166   0.05164   0.98097   0.67524
 26.80736 -37.16324   0.05471   0.98117   0.67529
 26.82537 -35.87072   0.06039   0.98149   0.67534
 26.84337 -33.28958   0.07284   0.98182   0.67538
 26.86137 -26.62484   0.11408   0.98214   0.67543
 26.87938 -19.85620   0.24368   0.98246   0.67548
 26.89738 -30.94773   0.14689   0.98277   0.67553
 26.91538 -36.81620   0.07461   0.98308   0.67558
 26.93339 -38.37279   0.05427   0.98310   0.67563
 26.95139 -38.61730   0.04982   0.98246   0.67568
 26.96939 -38.46938   0.04959   0.98182   0.67572
 26.98740 -38.11998   0.05080   0.98155   0.67577
 27.00540 -37.53542   0.05317   0.98163   0.67582
 27.02340 -36.55586   0.05732   0.98191   0.67587
 27.04141 -34.72686   0.06573   0.98223   0.67592
 27.05941 -30.61210   0.08752   0.98255   0.67597
 27.07742 -20.16603   0.18502   0.98286   0.67602
 27.09542 -25.94407   0.20395   0.98317   0.67606
 27.11342 -34.93469   0.09838   0.98347   0.67611
 27.13143 -37.98213   0.06012   0.98368   0.67616
 27.14943 -38.66912   0.05065   0.98320   0.67621
 27.16743 -38.70504   0.04890   0.98224   0.67626
 27.18544 -38.51993   0.04927   0.98151   0.67631
 27.20344 -38.18639   0.05051   0.98117   0.67636
 27.22144 -37.64617   0.05270   0.98122   0.67640
 27.23945 -36.74535   0.05653   0.98147   0.67645
 27.25745 -35.11599   0.06388   0.98180   0.67650
 27.27546 -31.59202   0.08189   0.98219   0.67655
 27.29346 -21.97338   0.15791   0.98252   0.67660
 27.31146 -23.99110   0.22391   0.98283   0.67665
 27.32947 -34.12323   0.10945   0.98313   0.67670
 27.34747 -37.95076   0.06233   0.98337   0.67674
 27.36547 -38.93083   0.05012   0.98262   0.67679
 27.38348 -39.16007   0.04725   0.98050   0.67684
 27.40148 -39.20826   0.04664   0.97792   0.67689
 27.41948 -39.21857   0.04647   0.97523   0.67694
 27.43749 -39.21139   0.04648   0.97259   0.67699
 27.45549 -39.19573   0.04652   0.97006   0.67703
 27.47349 -39.16925   0.04661   0.96768   0.67708
 27.49150 -39.12586   0.04678   0.96550   0.67713
 27.50950 -39.06083   0.04702   0.96361   0.67718
 27.52751 -38.96372   0.04739   0.96207   0.67723
 27.54551 -38.81723   0.04796   0.96097   0.67728
 27.56351 -38.59447   0.04883   0.96038   0.67732
 27.58152 -38.24971   0.05020   0.96030   0.67737
 27.59952 -37.70814   0.05241   0.96065   0.67742
 27.61752 -36.81258   0.05620   0.96127   0.67747
 27.63553 -35.19703   0.06347   0.96195   0.67752
 27.65353 -31.71741   0.08121   0.96263   0.67757
 27.67153 -22.31060   0.15442   0.96330   0.67762
 27.68954 -23.61179   0.22683   0.96395   0.67766
 27.70754 -33.80859   0.11230   0.96459   0.67771
 27.72555 -37.70434   0.06389   0.96518   0.67776
 27.74355 -38.62765   0.05150   0.96517   0.67781
 27.76155 -38.73375   0.04893   0.96452   0.67786
 27.77956 -38.57709   0.04906   0.96399   0.67791
 27.79756 -38.26724   0.05018   0.96388   0.67795
 27.81556 -37.76306   0.05221   0.96417   0.67800
 27.83357 -36.92417   0.05574   0.96470   0.67805
 27.85157 -35.42546   0.06243   0.96532   0.67810
 27.86957 -32.28138   0.07815   0.96594   0.67815
 27.88758 -23.75783   0.13876   0.96655   0.67819
 27.90558 -22.25777   0.23674   0.96714   0.67824
 27.92358 -33.00313   0.12219   0.96773   0.67829
 27.94159 -37.49321   0.06668   0.96828   0.67834
 27.95959 -38.60636   0.05210   0.96830   0.67839
 27.97760 -38.78430   0.04888   0.96753   0.67844
 27.99560 -38.68448   0.04867   0.96676   0.67848
 28.01360 -38.44041   0.04954   0.96637   0.67853
 28.03161 -38.04983   0.05107   0.96642   0.67858
 28.04961 -37.42038   0.05365   0.96682   0.67863
 28.06761 -36.34480   0.05828   0.96739   0.67868
 28.08562 -34.30835   0.06774   0.96802   0.67873
 28.10362 -29.48529   0.09442   0.96859   0.67877
 28.12162 -19.14597   0.21162   0.96916   0.67882
 28.13963 -27.77372   0.18453   0.96971   0.67887
 28.15763 -35.77362   0.08863   0.97025   0.67892
 28.17564 -38.29281   0.05713   0.97060   0.67897
 28.19364 -38.86922   0.04951   0.96992   0.67901
 28.21164 -38.95103   0.04789   0.96856   0.67906
 28.22965 -38.88590   0.04784   0.96724   0.67911
 28.24765 -38.74433   0.04831   0.96628   0.67916
 28.26565 -38.51929   0.04917   0.96577   0.67921
 28.28366 -38.15846   0.05061   0.96572   0.67925
 28.30166 -37.58316   0.05298   0.96603   0.67930
 28.31966 -36.62072   0.05707   0.96657   0.67935
 28.33767 -34.84117   0.06520   0.96716   0.67940
 28.35567 -30.86384   0.08613   0.96775   0.67945
 28.37367 -20.60959   0.17808   0.96832   0.67950
 28.39168 -25.41000   0.20970   0.96889   0.67954
 28.40968 -34.67148   0.10134   0.96944   0.67959
 28.42769 -37.86681   0.06108   0.96992   0.67964
 28.44569 -38.57214   0.05123   0.96982   0.67969
 28.46369 -38.59950   0.04939   0.96930   0.67974
 28.48170 -38.38445   0.04984   0.96899   0.67978
 28.49970 -37.99246   0.05132   0.96905   0.67983
 28.51770 -37.34800   0.05398   0.96942   0.67988
 28.53571 -36.23850   0.05879   0.96993   0.67993
 28.55371 -34.11450   0.06875   0.97047   0.67998
 28.57171 -29.01805   0.09746   0.97099   0.68002
 28.58972 -18.97057   0.22048   0.97151   0.68007
 28.60772 -28.35458   0.17732   0.97202   0.68012
 28.62573 -35.92284   0.08595   0.97252   0.68017
 28.64373 -38.20740   0.05692   0.97285   0.68022
 28.66173 -38.68996   0.05004   0.97244   0.68026
 28.67974 -38.67777   0.04892   0.97169   0.68031
 28.69774 -38.48772   0.04940   0.97118   0.68036
 28.71574 -38.15608   0.05066   0.97107   0.68041
 28.73375 -37.62286   0.05284   0.97130   0.68046
 28.75175 -36.73036   0.05664   0.97174   0.68050
 28.76975 -35.10670   0.06399   0.97224   0.68055
 28.78776 -31.59860   0.08197   0.97274   0.68060
 28.80576 -22.14340   0.15645   0.97322   0.68065
 28.82376 -23.85389   0.22406   0.97370   0.68069
 28.84177 -33.86409   0.11136   0.97417   0.68074
 28.85977 -37.69412   0.06378   0.97459   0.68079
 28.87778 -38.63544   0.05143   0.97442   0.68084
 28.89578 -38.77670   0.04879   0.97355   0.68089
 28.91378 -38.67833   0.04873   0.97272   0.68093
 28.93179 -38.47017   0.04942   0.97222   0.68098
 28.94979 -38.12676   0.05079   0.97211   0.68103
 28.96779 -37.58409   0.05301   0.97235   0.68108
 28.98580 -36.68059   0.05686   0.97278   0.68113
 29.00380 -35.03319   0.06433   0.97327   0.68117
 29.02180 -31.44519   0.08282   0.97376   0.68122
 29.03981 -21.74433   0.16116   0.97424   0.68127
 29.05781 -24.19906   0.22128   0.97470   0.68132
